date,Binance,Bitmex,Huobi,Okex
2020-06-05T23:10,239087387,239087387,239087387,239087387
2020-06-05T23:20,238797939,238797939,238797939,238797939
2020-06-05T23:30,238877292,238877292,238877292,238877292
2020-06-05T23:40,238877292,238877292,238877292,238877292
2020-06-05T23:50,237214524,237214524,237214524,237214524
2020-06-06T00:00,237827967,237827967,237827967,237827967
2020-06-06T00:10,237827967,237827967,237827967,237827967
2020-06-06T00:20,238876276,238876276,238876276,238876276
2020-06-06T00:30,238783620,238783620,238783620,238783620
2020-06-06T00:40,238783620,238783620,238783620,238783620
2020-06-06T00:50,232334651,232334651,232334651,232334651
2020-06-06T01:00,233759067,233759067,233759067,233759067
2020-06-06T01:10,233759067,233759067,233759067,233759067
2020-06-06T01:20,232592455,232592455,232592455,232592455
2020-06-06T01:30,234361609,234361609,234361609,234361609
2020-06-06T01:40,234361609,234361609,234361609,234361609
2020-06-06T01:50,232610187,232610187,232610187,232610187
2020-06-06T02:00,233345150,233345150,233345150,233345150
2020-06-06T02:10,233345150,233345150,233345150,233345150
2020-06-06T02:20,232907247,232907247,232907247,232907247
2020-06-06T02:30,232340173,232340173,232340173,232340173
2020-06-06T02:40,232340173,232340173,232340173,232340173
2020-06-06T02:50,232286702,232286702,232286702,232286702
2020-06-06T03:00,232159886,232159886,232159886,232159886
2020-06-06T03:10,232159886,232159886,232159886,232159886
2020-06-06T03:20,232255229,232255229,232255229,232255229
2020-06-06T03:30,231749767,231749767,231749767,231749767
2020-06-06T03:40,231749767,231749767,231749767,231749767
2020-06-06T03:50,231779619,231779619,231779619,231779619
2020-06-06T04:00,231683303,231683303,231683303,231683303
2020-06-06T04:10,231683303,231683303,231683303,231683303
2020-06-06T04:20,232186016,232186016,232186016,232186016
2020-06-06T04:30,232294941,232294941,232294941,232294941
2020-06-06T04:40,232294941,232294941,232294941,232294941
2020-06-06T04:50,231626551,231626551,231626551,231626551
2020-06-06T05:00,231637963,231637963,231637963,231637963
2020-06-06T05:10,231637963,231637963,231637963,231637963
2020-06-06T05:20,232646273,232646273,232646273,232646273
2020-06-06T05:30,233615014,233615014,233615014,233615014
2020-06-06T05:40,233615014,233615014,233615014,233615014
2020-06-06T05:50,235365512,235365512,235365512,235365512
2020-06-06T06:00,235322083,235322083,235322083,235322083
2020-06-06T06:10,235322083,235322083,235322083,235322083
2020-06-06T06:20,235683753,235683753,235683753,235683753
2020-06-06T06:30,235150792,235150792,235150792,235150792
2020-06-06T06:40,235150792,235150792,235150792,235150792
2020-06-06T06:50,235915647,235915647,235915647,235915647
2020-06-06T07:00,235480618,235480618,235480618,235480618
2020-06-06T07:10,235480618,235480618,235480618,235480618
2020-06-06T07:20,234620914,234620914,234620914,234620914
2020-06-06T07:30,234680364,234680364,234680364,234680364
2020-06-06T07:40,234680364,234680364,234680364,234680364
2020-06-06T07:50,233977644,233977644,233977644,233977644
2020-06-06T08:00,234342588,234342588,234342588,234342588
2020-06-06T08:10,234342588,234342588,234342588,234342588
2020-06-06T08:20,233884822,233884822,233884822,233884822
2020-06-06T08:30,235143079,235143079,235143079,235143079
2020-06-06T08:40,235143079,235143079,235143079,235143079
2020-06-06T08:50,235057181,235057181,235057181,235057181
2020-06-06T09:00,233963855,233963855,233963855,233963855
2020-06-06T09:10,233963855,233963855,233963855,233963855
2020-06-06T09:20,237250958,237250958,237250958,237250958
2020-06-06T09:30,236458932,236458932,236458932,236458932
2020-06-06T09:40,236458932,236458932,236458932,236458932
2020-06-06T09:50,235750140,235750140,235750140,235750140
2020-06-06T10:00,235358392,235358392,235358392,235358392
2020-06-06T10:10,235358392,235358392,235358392,235358392
2020-06-06T10:20,235032746,235032746,235032746,235032746
2020-06-06T10:30,235032746,235032746,235032746,235032746
2020-06-06T10:40,234688454,234688454,234688454,234688454
2020-06-06T10:50,234865562,234865562,234865562,234865562
2020-06-06T11:00,235483694,235483694,235483694,235483694
2020-06-06T11:10,235483694,235483694,235483694,235483694
2020-06-06T11:20,239811444,239811444,239811444,239811444
2020-06-06T11:30,239309857,239309857,239309857,239309857
2020-06-06T11:40,239309857,239309857,239309857,239309857
2020-06-06T11:50,243795802,243795802,243795802,243795802
2020-06-06T12:00,245692815,245692815,245692815,245692815
2020-06-06T12:10,245692815,245692815,245692815,245692815
2020-06-06T12:20,243031116,243031116,243031116,243031116
2020-06-06T12:30,242209453,242209453,242209453,242209453
2020-06-06T12:40,242209453,242209453,242209453,242209453
2020-06-06T12:50,240589177,240589177,240589177,240589177
2020-06-06T13:00,243282251,243282251,243282251,243282251
2020-06-06T13:10,243282251,243282251,243282251,243282251
2020-06-06T13:20,244311012,244311012,244311012,244311012
2020-06-06T13:30,243963174,243963174,243963174,243963174
2020-06-06T13:40,243963174,243963174,243963174,243963174
2020-06-06T13:50,243551720,243551720,243551720,243551720
2020-06-06T14:00,245903816,245903816,245903816,245903816
2020-06-06T14:10,245903816,245903816,245903816,245903816
2020-06-06T14:20,245322657,245322657,245322657,245322657
2020-06-06T14:30,245322657,245322657,245322657,245322657
2020-06-06T14:40,244269622,244269622,244269622,244269622
2020-06-06T14:50,245589893,245589893,245589893,245589893
2020-06-06T15:00,245589893,245589893,245589893,245589893
2020-06-06T15:10,244294502,244294502,244294502,244294502
2020-06-06T15:20,241764432,241764432,241764432,241764432
2020-06-06T15:30,241764432,241764432,241764432,241764432
2020-06-06T15:40,242045370,242045370,242045370,242045370
2020-06-06T15:50,242992561,242992561,242992561,242992561
2020-06-06T16:00,242992561,242992561,242992561,242992561
2020-06-06T16:10,241119020,241119020,241119020,241119020
2020-06-06T16:20,241209400,241209400,241209400,241209400
2020-06-06T16:30,241209400,241209400,241209400,241209400
2020-06-06T16:40,240837563,240837563,240837563,240837563
2020-06-06T16:50,237321252,237321252,237321252,237321252
2020-06-06T17:00,237321252,237321252,237321252,237321252
2020-06-06T17:10,235810943,235810943,235810943,235810943
2020-06-06T17:20,235114204,235114204,235114204,235114204
2020-06-06T17:30,234221905,234221905,234221905,234221905
2020-06-06T17:40,234221905,234221905,234221905,234221905
2020-06-06T17:50,234176105,234176105,234176105,234176105
2020-06-06T18:00,234113642,234113642,234113642,234113642
2020-06-06T18:10,234113642,234113642,234113642,234113642
2020-06-06T18:20,234310291,234310291,234310291,234310291
2020-06-06T18:30,234310291,234310291,234310291,234310291
2020-06-06T18:40,234254720,234254720,234254720,234254720
2020-06-06T18:50,233987401,233987401,233987401,233987401
2020-06-06T19:00,233987401,233987401,233987401,233987401
2020-06-06T19:10,233889743,233889743,233889743,233889743
2020-06-06T19:20,234871168,234871168,234871168,234871168
2020-06-06T19:30,234871168,234871168,234871168,234871168
2020-06-06T19:40,235749093,235749093,235749093,235749093
2020-06-06T19:50,235146816,235146816,235146816,235146816
2020-06-06T20:00,235146816,235146816,235146816,235146816
2020-06-06T20:10,235622489,235622489,235622489,235622489
2020-06-06T20:20,235249154,235249154,235249154,235249154
2020-06-06T20:30,235249154,235249154,235249154,235249154
2020-06-06T20:40,234312891,234312891,234312891,234312891
2020-06-06T20:50,233761080,233761080,233761080,233761080
2020-06-06T21:00,233761080,233761080,233761080,233761080
2020-06-06T21:10,233386964,233386964,233386964,233386964
2020-06-06T21:20,233461404,233461404,233461404,233461404
2020-06-06T21:30,233461404,233461404,233461404,233461404
2020-06-06T21:40,233253910,233253910,233253910,233253910
2020-06-06T21:50,233423571,233423571,233423571,233423571
2020-06-06T22:00,233423571,233423571,233423571,233423571
2020-06-06T22:10,233940999,233940999,233940999,233940999
2020-06-06T22:20,233922128,233922128,233922128,233922128
2020-06-06T22:30,233922128,233922128,233922128,233922128
2020-06-06T22:40,234061708,234061708,234061708,234061708
2020-06-06T22:50,235154975,235154975,235154975,235154975
2020-06-06T23:00,235154975,235154975,235154975,235154975
2020-06-06T23:10,235369676,235369676,235369676,235369676
2020-06-06T23:20,235482303,235482303,235482303,235482303
2020-06-06T23:30,235482303,235482303,235482303,235482303
2020-06-06T23:40,235464246,235464246,235464246,235464246
2020-06-06T23:50,235182077,235182077,235182077,235182077
2020-06-07T00:00,235182077,235182077,235182077,235182077
2020-06-07T00:10,236443806,236443806,236443806,236443806
2020-06-07T00:20,236719853,236719853,236719853,236719853
2020-06-07T00:30,236719853,236719853,236719853,236719853
2020-06-07T00:40,238030148,238030148,238030148,238030148
2020-06-07T00:50,238702051,238702051,238702051,238702051
2020-06-07T01:00,238702051,238702051,238702051,238702051
2020-06-07T01:10,240866456,240866456,240866456,240866456
2020-06-07T01:20,241479354,241479354,241479354,241479354
2020-06-07T01:30,241479354,241479354,241479354,241479354
2020-06-07T01:40,255309704,255309704,255309704,255309704
2020-06-07T01:50,251972881,251972881,251972881,251972881
2020-06-07T02:00,251972881,251972881,251972881,251972881
2020-06-07T02:10,255365052,255365052,255365052,255365052
2020-06-07T02:20,260159918,260159918,260159918,260159918
2020-06-07T02:30,260159918,260159918,260159918,260159918
2020-06-07T02:40,261745168,261745168,261745168,261745168
2020-06-07T02:50,269659941,269659941,269659941,269659941
2020-06-07T03:00,269659941,269659941,269659941,269659941
2020-06-07T03:10,268848758,268848758,268848758,268848758
2020-06-07T03:20,269466144,269466144,269466144,269466144
2020-06-07T03:30,269466144,269466144,269466144,269466144
2020-06-07T03:40,269759222,269759222,269759222,269759222
2020-06-07T03:50,271851522,271851522,271851522,271851522
2020-06-07T04:00,271851522,271851522,271851522,271851522
2020-06-07T04:10,284246874,284246874,284246874,284246874
2020-06-07T04:20,281078730,281078730,281078730,281078730
2020-06-07T04:30,281078730,281078730,281078730,281078730
2020-06-07T04:40,282784384,282784384,282784384,282784384
2020-06-07T04:50,283142729,283142729,283142729,283142729
2020-06-07T05:00,283142729,283142729,283142729,283142729
2020-06-07T05:10,282398250,282398250,282398250,282398250
2020-06-07T05:20,282300204,282300204,282300204,282300204
2020-06-07T05:30,282300204,282300204,282300204,282300204
2020-06-07T05:40,282454299,282454299,282454299,282454299
2020-06-07T05:50,279397016,279397016,279397016,279397016
2020-06-07T06:00,279397016,279397016,279397016,279397016
2020-06-07T06:10,278667711,278667711,278667711,278667711
2020-06-07T06:20,277509462,277509462,277509462,277509462
2020-06-07T06:30,277509462,277509462,277509462,277509462
2020-06-07T06:40,277361394,277361394,277361394,277361394
2020-06-07T06:50,282630459,282630459,282630459,282630459
2020-06-07T07:00,282630459,282630459,282630459,282630459
2020-06-07T07:10,281794222,281794222,281794222,281794222
2020-06-07T07:20,283851401,283851401,283851401,283851401
2020-06-07T07:30,283851401,283851401,283851401,283851401
2020-06-07T07:40,283422964,283422964,283422964,283422964
2020-06-07T07:50,283680790,283680790,283680790,283680790
2020-06-07T08:00,283680790,283680790,283680790,283680790
2020-06-07T08:10,284443871,284443871,284443871,284443871
2020-06-07T08:20,286200758,286200758,286200758,286200758
2020-06-07T08:30,286200758,286200758,286200758,286200758
2020-06-07T08:40,286279771,286279771,286279771,286279771
2020-06-07T08:50,283756043,283756043,283756043,283756043
2020-06-07T09:00,283756043,283756043,283756043,283756043
2020-06-07T09:10,285280595,285280595,285280595,285280595
2020-06-07T09:20,288766627,288766627,288766627,288766627
2020-06-07T09:30,288766627,288766627,288766627,288766627
2020-06-07T09:40,288060422,288060422,288060422,288060422
2020-06-07T09:50,288532816,288532816,288532816,288532816
2020-06-07T10:00,288532816,288532816,288532816,288532816
2020-06-07T10:10,290106899,290106899,290106899,290106899
2020-06-07T10:20,286970418,286970418,286970418,286970418
2020-06-07T10:30,286970418,286970418,286970418,286970418
2020-06-07T10:40,287678982,287678982,287678982,287678982
2020-06-07T10:50,289381006,289381006,289381006,289381006
2020-06-07T11:00,289381006,289381006,289381006,289381006
2020-06-07T11:10,288159334,288159334,288159334,288159334
2020-06-07T11:20,289614741,289614741,289614741,289614741
2020-06-07T11:30,289614741,289614741,289614741,289614741
2020-06-07T11:40,287911850,287911850,287911850,287911850
2020-06-07T11:50,285887298,285887298,285887298,285887298
2020-06-07T12:00,285887298,285887298,285887298,285887298
2020-06-07T12:10,269684390,269684390,269684390,269684390
2020-06-07T12:20,267949658,267949658,267949658,267949658
2020-06-07T12:30,267949658,267949658,267949658,267949658
2020-06-07T12:40,259553057,259553057,259553057,259553057
2020-06-07T12:50,261478644,261478644,261478644,261478644
2020-06-07T13:00,261478644,261478644,261478644,261478644
2020-06-07T13:10,258248240,258248240,258248240,258248240
2020-06-07T13:20,258937614,258937614,258937614,258937614
2020-06-07T13:30,258937614,258937614,258937614,258937614
2020-06-07T13:40,259896430,259896430,259896430,259896430
2020-06-07T13:50,258731399,258731399,258731399,258731399
2020-06-07T14:00,258731399,258731399,258731399,258731399
2020-06-07T14:10,255201586,255201586,255201586,255201586
2020-06-07T14:20,263286187,263286187,263286187,263286187
2020-06-07T14:30,263286187,263286187,263286187,263286187
2020-06-07T14:40,266379845,266379845,266379845,266379845
2020-06-07T14:50,268380941,268380941,268380941,268380941
2020-06-07T15:00,268380941,268380941,268380941,268380941
2020-06-07T15:10,267682873,267682873,267682873,267682873
2020-06-07T15:20,265995457,265995457,265995457,265995457
2020-06-07T15:30,265995457,265995457,265995457,265995457
2020-06-07T15:40,266754471,266754471,266754471,266754471
2020-06-07T15:50,272330303,272330303,272330303,272330303
2020-06-07T16:00,272330303,272330303,272330303,272330303
2020-06-07T16:10,281382528,281382528,281382528,281382528
2020-06-07T16:20,260177000,260177000,260177000,260177000
2020-06-07T16:30,260177000,260177000,260177000,260177000
2020-06-07T16:40,267985155,267985155,267985155,267985155
2020-06-07T16:50,272352184,272352184,272352184,272352184
2020-06-07T17:00,272352184,272352184,272352184,272352184
2020-06-07T17:10,281494545,281494545,281494545,281494545
2020-06-07T17:20,286745997,286745997,286745997,286745997
2020-06-07T17:30,286745997,286745997,286745997,286745997
2020-06-07T17:40,276938969,276938969,276938969,276938969
2020-06-07T17:50,274388369,274388369,274388369,274388369
2020-06-07T18:00,274388369,274388369,274388369,274388369
2020-06-07T18:10,275213596,275213596,275213596,275213596
2020-06-07T18:20,280948543,280948543,280948543,280948543
2020-06-07T18:30,280948543,280948543,280948543,280948543
2020-06-07T18:40,271651018,271651018,271651018,271651018
2020-06-07T18:50,267395248,267395248,267395248,267395248
2020-06-07T19:00,267395248,267395248,267395248,267395248
2020-06-07T19:10,268297000,268297000,268297000,268297000
2020-06-07T19:20,265775222,265775222,265775222,265775222
2020-06-07T19:30,265775222,265775222,265775222,265775222
2020-06-07T19:40,267055734,267055734,267055734,267055734
2020-06-07T19:50,270310351,270310351,270310351,270310351
2020-06-07T20:00,270310351,270310351,270310351,270310351
2020-06-07T20:10,270297271,270297271,270297271,270297271
2020-06-07T20:20,268704234,268704234,268704234,268704234
2020-06-07T20:30,268704234,268704234,268704234,268704234
2020-06-07T20:40,271758052,271758052,271758052,271758052
2020-06-07T20:50,272071999,272071999,272071999,272071999
2020-06-07T21:00,272071999,272071999,272071999,272071999
2020-06-07T21:10,272665024,272665024,272665024,272665024
2020-06-07T21:20,272762530,272762530,272762530,272762530
2020-06-07T21:30,272762530,272762530,272762530,272762530
2020-06-07T21:40,272814769,272814769,272814769,272814769
2020-06-07T21:50,272784372,272784372,272784372,272784372
2020-06-07T22:00,272784372,272784372,272784372,272784372
2020-06-07T22:10,272075410,272075410,272075410,272075410
2020-06-07T22:20,273504268,273504268,273504268,273504268
2020-06-07T22:30,273504268,273504268,273504268,273504268
2020-06-07T22:40,273167931,273167931,273167931,273167931
2020-06-07T22:50,274924065,274924065,274924065,274924065
2020-06-07T23:00,274924065,274924065,274924065,274924065
2020-06-07T23:10,271576529,271576529,271576529,271576529
2020-06-07T23:20,271816069,271816069,271816069,271816069
2020-06-07T23:30,271816069,271816069,271816069,271816069
2020-06-07T23:40,270981513,270981513,270981513,270981513
2020-06-07T23:50,271939423,271939423,271939423,271939423
2020-06-08T00:00,271939423,271939423,271939423,271939423
2020-06-08T00:10,278266457,278266457,278266457,278266457
2020-06-08T00:20,275754585,275754585,275754585,275754585
2020-06-08T00:30,275754585,275754585,275754585,275754585
2020-06-08T00:40,275034490,275034490,275034490,275034490
2020-06-08T00:50,273558284,273558284,273558284,273558284
2020-06-08T01:00,273558284,273558284,273558284,273558284
2020-06-08T01:10,275662134,275662134,275662134,275662134
2020-06-08T01:20,275232696,275232696,275232696,275232696
2020-06-08T01:30,275232696,275232696,275232696,275232696
2020-06-08T01:40,276612641,276612641,276612641,276612641
2020-06-08T01:50,276726146,276726146,276726146,276726146
2020-06-08T02:00,276726146,276726146,276726146,276726146
2020-06-08T02:10,276215516,276215516,276215516,276215516
2020-06-08T02:20,276567360,276567360,276567360,276567360
2020-06-08T02:30,276567360,276567360,276567360,276567360
2020-06-08T02:40,278267813,278267813,278267813,278267813
2020-06-08T02:50,279619772,279619772,279619772,279619772
2020-06-08T03:00,279619772,279619772,279619772,279619772
2020-06-08T03:10,279525577,279525577,279525577,279525577
2020-06-08T03:20,280672605,280672605,280672605,280672605
2020-06-08T03:30,280672605,280672605,280672605,280672605
2020-06-08T03:40,279361072,279361072,279361072,279361072
2020-06-08T03:50,278684297,278684297,278684297,278684297
2020-06-08T04:00,278684297,278684297,278684297,278684297
2020-06-08T04:10,280133384,280133384,280133384,280133384
2020-06-08T04:20,282486298,282486298,282486298,282486298
2020-06-08T04:30,282486298,282486298,282486298,282486298
2020-06-08T04:40,281984333,281984333,281984333,281984333
2020-06-08T04:50,280694740,280694740,280694740,280694740
2020-06-08T05:00,280694740,280694740,280694740,280694740
2020-06-08T05:10,280119931,280119931,280119931,280119931
2020-06-08T05:20,280062769,280062769,280062769,280062769
2020-06-08T05:30,280062769,280062769,280062769,280062769
2020-06-08T05:40,280190915,280190915,280190915,280190915
2020-06-08T05:50,281453046,281453046,281453046,281453046
2020-06-08T06:00,281453046,281453046,281453046,281453046
2020-06-08T06:10,287016659,287016659,287016659,287016659
2020-06-08T06:20,288396112,288396112,288396112,288396112
2020-06-08T06:30,288396112,288396112,288396112,288396112
2020-06-08T06:40,302866684,302866684,302866684,302866684
2020-06-08T06:50,307165146,307165146,307165146,307165146
2020-06-08T07:00,307165146,307165146,307165146,307165146
2020-06-08T07:10,311425526,311425526,311425526,311425526
2020-06-08T07:20,310143229,310143229,310143229,310143229
2020-06-08T07:30,310143229,310143229,310143229,310143229
2020-06-08T07:40,309318450,309318450,309318450,309318450
2020-06-08T07:50,309710574,309710574,309710574,309710574
2020-06-08T08:00,309710574,309710574,309710574,309710574
2020-06-08T08:10,310208916,310208916,310208916,310208916
2020-06-08T08:20,305962030,305962030,305962030,305962030
2020-06-08T08:30,305962030,305962030,305962030,305962030
2020-06-08T08:40,303272229,303272229,303272229,303272229
2020-06-08T08:50,304898811,304898811,304898811,304898811
2020-06-08T09:00,304898811,304898811,304898811,304898811
2020-06-08T09:10,305120880,305120880,305120880,305120880
2020-06-08T09:20,308950549,308950549,308950549,308950549
2020-06-08T09:30,308950549,308950549,308950549,308950549
2020-06-08T09:40,312969965,312969965,312969965,312969965
2020-06-08T09:50,312498443,312498443,312498443,312498443
2020-06-08T10:00,312498443,312498443,312498443,312498443
2020-06-08T10:10,315557708,315557708,315557708,315557708
2020-06-08T10:20,315059878,315059878,315059878,315059878
2020-06-08T10:30,315059878,315059878,315059878,315059878
2020-06-08T10:40,311082373,311082373,311082373,311082373
2020-06-08T10:50,308971395,308971395,308971395,308971395
2020-06-08T11:00,308971395,308971395,308971395,308971395
2020-06-08T11:10,306949534,306949534,306949534,306949534
2020-06-08T11:20,305167909,305167909,305167909,305167909
2020-06-08T11:30,305167909,305167909,305167909,305167909
2020-06-08T11:40,304570129,304570129,304570129,304570129
2020-06-08T11:50,301793655,301793655,301793655,301793655
2020-06-08T12:00,301793655,301793655,301793655,301793655
2020-06-08T12:10,303927237,303927237,303927237,303927237
2020-06-08T12:20,305798894,305798894,305798894,305798894
2020-06-08T12:30,305798894,305798894,305798894,305798894
2020-06-08T12:40,306749430,306749430,306749430,306749430
2020-06-08T12:50,306814153,306814153,306814153,306814153
2020-06-08T13:00,306814153,306814153,306814153,306814153
2020-06-08T13:10,306518079,306518079,306518079,306518079
2020-06-08T13:20,310021081,310021081,310021081,310021081
2020-06-08T13:30,310021081,310021081,310021081,310021081
2020-06-08T13:40,311271288,311271288,311271288,311271288
2020-06-08T13:50,311985002,311985002,311985002,311985002
2020-06-08T14:00,311985002,311985002,311985002,311985002
2020-06-08T14:10,315787609,315787609,315787609,315787609
2020-06-08T14:20,313089503,313089503,313089503,313089503
2020-06-08T14:30,313089503,313089503,313089503,313089503
2020-06-08T14:40,316348961,316348961,316348961,316348961
2020-06-08T14:50,312832271,312832271,312832271,312832271
2020-06-08T15:00,312832271,312832271,312832271,312832271
2020-06-08T15:10,318721450,318721450,318721450,318721450
2020-06-08T15:20,317578363,317578363,317578363,317578363
2020-06-08T15:30,317578363,317578363,317578363,317578363
2020-06-08T15:40,319364816,319364816,319364816,319364816
2020-06-08T15:50,315482853,315482853,315482853,315482853
2020-06-08T16:00,315482853,315482853,315482853,315482853
2020-06-08T16:10,314487000,314487000,314487000,314487000
2020-06-08T16:20,310148076,310148076,310148076,310148076
2020-06-08T16:30,310148076,310148076,310148076,310148076
2020-06-08T16:40,308316881,308316881,308316881,308316881
2020-06-08T16:50,307038450,307038450,307038450,307038450
2020-06-08T17:00,307038450,307038450,307038450,307038450
2020-06-08T17:10,308708454,308708454,308708454,308708454
2020-06-08T17:20,309444726,309444726,309444726,309444726
2020-06-08T17:30,309444726,309444726,309444726,309444726
2020-06-08T17:40,308955166,308955166,308955166,308955166
2020-06-08T17:50,313473301,313473301,313473301,313473301
2020-06-08T18:00,313473301,313473301,313473301,313473301
2020-06-08T18:10,314084001,314084001,314084001,314084001
2020-06-08T18:20,314869073,314869073,314869073,314869073
2020-06-08T18:30,314869073,314869073,314869073,314869073
2020-06-08T18:40,313357419,313357419,313357419,313357419
2020-06-08T18:50,312876374,312876374,312876374,312876374
2020-06-08T19:00,312876374,312876374,312876374,312876374
2020-06-08T19:10,312570450,312570450,312570450,312570450
2020-06-08T19:20,313034930,313034930,313034930,313034930
2020-06-08T19:30,313034930,313034930,313034930,313034930
2020-06-08T19:40,313576066,313576066,313576066,313576066
2020-06-08T19:50,314888404,314888404,314888404,314888404
2020-06-08T20:00,314888404,314888404,314888404,314888404
2020-06-08T20:10,315218943,315218943,315218943,315218943
2020-06-08T20:20,316359753,316359753,316359753,316359753
2020-06-08T20:30,316359753,316359753,316359753,316359753
2020-06-08T20:40,316261485,316261485,316261485,316261485
2020-06-08T20:50,317329819,317329819,317329819,317329819
2020-06-08T21:00,317329819,317329819,317329819,317329819
2020-06-08T21:10,317148267,317148267,317148267,317148267
2020-06-08T21:20,317132283,317132283,317132283,317132283
2020-06-08T21:30,317132283,317132283,317132283,317132283
2020-06-08T21:40,317840818,317840818,317840818,317840818
2020-06-08T21:50,316724007,316724007,316724007,316724007
2020-06-08T22:00,316724007,316724007,316724007,316724007
2020-06-08T22:10,315667001,315667001,315667001,315667001
2020-06-08T22:20,316455066,316455066,316455066,316455066
2020-06-08T22:30,316455066,316455066,316455066,316455066
2020-06-08T22:40,316274473,316274473,316274473,316274473
2020-06-08T22:50,316594930,316594930,316594930,316594930
2020-06-08T23:00,316594930,316594930,316594930,316594930
2020-06-08T23:10,317040950,317040950,317040950,317040950
2020-06-08T23:20,322710738,322710738,322710738,322710738
2020-06-08T23:30,322710738,322710738,322710738,322710738
2020-06-08T23:40,320440784,320440784,320440784,320440784
2020-06-08T23:50,318843832,318843832,318843832,318843832
2020-06-09T00:00,318843832,318843832,318843832,318843832
2020-06-09T00:10,320023641,320023641,320023641,320023641
2020-06-09T00:20,320035524,320035524,320035524,320035524
2020-06-09T00:30,320035524,320035524,320035524,320035524
2020-06-09T00:40,306626408,306626408,306626408,306626408
2020-06-09T00:50,309592838,309592838,309592838,309592838
2020-06-09T01:00,309592838,309592838,309592838,309592838
2020-06-09T01:10,309799489,309799489,309799489,309799489
2020-06-09T01:20,311173364,311173364,311173364,311173364
2020-06-09T01:30,311173364,311173364,311173364,311173364
2020-06-09T01:40,310461468,310461468,310461468,310461468
2020-06-09T01:50,310461468,310461468,310461468,310461468
2020-06-09T02:00,309282549,309282549,309282549,309282549
2020-06-09T02:10,310252555,310252555,310252555,310252555
2020-06-09T02:20,310252555,310252555,310252555,310252555
2020-06-09T02:30,309984570,309984570,309984570,309984570
2020-06-09T02:40,311323313,311323313,311323313,311323313
2020-06-09T02:50,311323313,311323313,311323313,311323313
2020-06-09T03:00,313100764,313100764,313100764,313100764
2020-06-09T03:10,313937904,313937904,313937904,313937904
2020-06-09T03:20,313937904,313937904,313937904,313937904
2020-06-09T03:30,313039073,313039073,313039073,313039073
2020-06-09T03:40,314731275,314731275,314731275,314731275
2020-06-09T03:50,316377627,316377627,316377627,316377627
2020-06-09T04:00,316377627,316377627,316377627,316377627
2020-06-09T04:10,317299628,317299628,317299628,317299628
2020-06-09T04:20,319392458,319392458,319392458,319392458
2020-06-09T04:30,319392458,319392458,319392458,319392458
2020-06-09T04:40,319715350,319715350,319715350,319715350
2020-06-09T04:50,320617431,320617431,320617431,320617431
2020-06-09T05:00,320617431,320617431,320617431,320617431
2020-06-09T05:10,321366487,321366487,321366487,321366487
2020-06-09T05:20,321156630,321156630,321156630,321156630
2020-06-09T05:30,321156630,321156630,321156630,321156630
2020-06-09T05:40,323153545,323153545,323153545,323153545
2020-06-09T05:50,322283664,322283664,322283664,322283664
2020-06-09T06:00,322283664,322283664,322283664,322283664
2020-06-09T06:10,325612660,325612660,325612660,325612660
2020-06-09T06:20,325612660,325612660,325612660,325612660
2020-06-09T06:30,326938724,326938724,326938724,326938724
2020-06-09T06:40,328469840,328469840,328469840,328469840
2020-06-09T06:50,328469840,328469840,328469840,328469840
2020-06-09T07:00,328698168,328698168,328698168,328698168
2020-06-09T07:10,329319410,329319410,329319410,329319410
2020-06-09T07:20,329319410,329319410,329319410,329319410
2020-06-09T07:30,328528673,328528673,328528673,328528673
2020-06-09T07:40,330091959,330091959,330091959,330091959
2020-06-09T07:50,330091959,330091959,330091959,330091959
2020-06-09T08:00,329935164,329935164,329935164,329935164
2020-06-09T08:10,331505733,331505733,331505733,331505733
2020-06-09T08:20,331505733,331505733,331505733,331505733
2020-06-09T08:30,331416663,331416663,331416663,331416663
2020-06-09T08:40,331519351,331519351,331519351,331519351
2020-06-09T08:50,331519351,331519351,331519351,331519351
2020-06-09T09:00,331797311,331797311,331797311,331797311
2020-06-09T09:10,332048151,332048151,332048151,332048151
2020-06-09T09:20,332048151,332048151,332048151,332048151
2020-06-09T09:30,329668400,329668400,329668400,329668400
2020-06-09T09:40,328581842,328581842,328581842,328581842
2020-06-09T09:50,328581842,328581842,328581842,328581842
2020-06-09T10:00,328140394,328140394,328140394,328140394
2020-06-09T10:10,327762840,327762840,327762840,327762840
2020-06-09T10:20,327762840,327762840,327762840,327762840
2020-06-09T10:30,326984833,326984833,326984833,326984833
2020-06-09T10:40,330013737,330013737,330013737,330013737
2020-06-09T10:50,330013737,330013737,330013737,330013737
2020-06-09T11:00,331188081,331188081,331188081,331188081
2020-06-09T11:10,331069946,331069946,331069946,331069946
2020-06-09T11:20,331069946,331069946,331069946,331069946
2020-06-09T11:30,332852139,332852139,332852139,332852139
2020-06-09T11:40,332444850,332444850,332444850,332444850
2020-06-09T11:50,332444850,332444850,332444850,332444850
2020-06-09T12:00,334154779,334154779,334154779,334154779
2020-06-09T12:10,332328502,332328502,332328502,332328502
2020-06-09T12:20,332328502,332328502,332328502,332328502
2020-06-09T12:30,327634312,327634312,327634312,327634312
2020-06-09T12:40,327725296,327725296,327725296,327725296
2020-06-09T12:50,327725296,327725296,327725296,327725296
2020-06-09T13:00,326596577,326596577,326596577,326596577
2020-06-09T13:10,326898078,326898078,326898078,326898078
